"","distance","type","Hylak_id","geometry"
"42660",234.3074902772,"dp",1068317,c(-96.8022903366776, 28.1644625962485)
"42672",234.3074902772,"dp",1061379,c(-102.850641760178, 34.6269485709866)
"42673",234.3074902772,"dp",1059943,c(-101.160312487444, 36.041990781085)
"42836",234.3074902772,"dp",113075,c(-83.3535702138679, 34.7286562069146)
"42853",234.3074902772,"dp",1061694,c(-85.3322784699303, 34.3328753156129)
"42886",234.3074902772,"dp",1065129,c(-82.212562059009, 31.1384199119348)
"42897",234.3074902772,"dp",1065464,c(-83.264883153016, 30.6801580966721)
"42899",234.3074902772,"dp",1064546,c(-84.7488407698954, 31.9710946062511)
"42900",234.3074902772,"dp",1062284,c(-84.1307157227656, 33.8062421038977)
"42901",234.3074902772,"dp",1062910,c(-81.9441866030064, 33.3289666817432)
"43012",468.614980554399,"dp",113632,c(-94.4706576095381, 32.443652299491)
"43013",468.614980554399,"dp",114102,c(-94.6623409865226, 29.5778727753614)
"43014",468.614980554399,"dp",113268,c(-99.2614444357435, 33.7478992257145)
"43028",1651.09054869804,"dp",9430,c(-97.0805025696042, 33.378592017367)
"43150",403.608721412211,"dp",113929,c(-93.897970802143, 30.0276177076119)
"43151",403.608721412211,"dp",113707,c(-95.3049420393346, 31.9089793285765)
"43152",403.608721412211,"dp",114607,c(-97.3183911517045, 26.008197395339)
"43171",403.608721412211,"dp",113294,c(-83.8013486825539, 33.6666276499144)
"43172",403.608721412211,"dp",113503,c(-82.9019390818718, 33.039602237082)
"44083",228.473193175917,"dp",1063459,c(-94.6701176587598, 32.9257703053896)
"44092",228.473193175917,"dp",1066474,c(-93.9905417400125, 29.7619132531402)
"44093",228.473193175917,"dp",1066551,c(-94.3200871442664, 29.7168049868836)
"44094",228.473193175917,"dp",1067222,c(-94.909584762633, 29.3534016283309)
"44095",228.473193175917,"dp",1067453,c(-95.0333738669777, 29.2389677179963)
"44096",228.473193175917,"dp",1067891,c(-96.6005204731102, 28.7416620139097)
"44097",228.473193175917,"dp",1068083,c(-96.7765568644981, 28.5205485699725)
"44098",228.473193175917,"dp",1065277,c(-95.4524178884753, 30.8899721785399)
"44099",228.473193175917,"dp",1064705,c(-95.7308396991514, 31.7352482924332)
"44100",228.473193175917,"dp",1064890,c(-96.0355925015481, 31.5084807083602)
"44101",228.473193175917,"dp",1064273,c(-96.2416564794299, 32.2778495450207)
"44102",228.473193175917,"dp",1062679,c(-96.9292320254671, 33.488968145743)
"44104",228.473193175917,"dp",1064017,c(-97.0394208715988, 32.4978571318967)
"44105",228.473193175917,"dp",1064157,c(-99.7332886728149, 32.3821791323682)
"44108",228.473193175917,"dp",1068226,c(-96.6467078418218, 28.3502733371456)
"44109",228.473193175917,"dp",1068277,c(-96.6164082501636, 28.2547370970755)
"44110",228.473193175917,"dp",1068276,c(-96.6353951024492, 28.2531719526058)
"44111",228.473193175917,"dp",114574,c(-97.4649484260281, 26.4656298178057)
"44112",228.473193175917,"dp",1069186,c(-97.4785486842411, 26.4378808319501)
"44134",228.473193175917,"dp",1063238,c(-102.116406180717, 33.0967723716882)
"44135",228.473193175917,"dp",1062174,c(-101.453810518782, 33.9115036433654)
"44136",228.473193175917,"dp",1060700,c(-101.991988343124, 35.1445743985737)
"44137",228.473193175917,"dp",1060801,c(-102.010337543959, 35.0659470696983)
"44306",228.473193175917,"dp",113059,c(-83.456785025952, 34.7628575119945)
"44373",228.473193175917,"dp",1065153,c(-83.1640049098838, 31.0959113015923)
"44374",228.473193175917,"dp",1064186,c(-84.8041915912718, 32.3635623854701)
"44375",228.473193175917,"dp",1063209,c(-84.1204464130396, 33.1206642351325)
"44376",228.473193175917,"dp",1061910,c(-84.9313785306192, 34.1263208366151)
"44377",228.473193175917,"dp",1064340,c(-81.3998329237048, 32.1982902640252)
"44542",456.946386351835,"dp",1061016,c(-101.24503986656, 34.8821607606795)
"45180",218.403296678416,"dp",1066812,c(-94.3359793804209, 29.5818279979958)
"45181",218.403296678416,"dp",1066314,c(-94.7672770116133, 29.8407055687546)
"45182",218.403296678416,"dp",1067580,c(-95.2394066311521, 29.1485237713293)
"45183",218.403296678416,"dp",1068072,c(-96.9085462556801, 28.5413235217805)
"45184",218.403296678416,"dp",1065994,c(-97.7750432314868, 30.036888178702)
"45186",218.403296678416,"dp",1062730,c(-96.946417400927, 33.4584143853248)
"45188",218.403296678416,"dp",1063641,c(-96.7324474368774, 32.770540079517)
"45189",218.403296678416,"dp",1064304,c(-99.8954706372298, 32.237155788807)
"45190",218.403296678416,"dp",1068727,c(-99.5158138553373, 27.6384135267714)
"45191",218.403296678416,"dp",1068531,c(-97.56506416288, 27.8921675904198)
"45198",218.403296678416,"dp",1065158,c(-104.127523183236, 31.0900119108986)
"45199",218.403296678416,"dp",1064565,c(-106.337988757451, 31.9490978607544)
"45201",218.403296678416,"dp",1064291,c(-101.675784569222, 32.2496011398472)
"45202",218.403296678416,"dp",1064620,c(-101.99023591641, 31.8581767902746)
"45203",218.403296678416,"dp",1064872,c(-101.776542416626, 31.5264954766162)
"45372",218.403296678416,"dp",1065202,c(-83.2525046884916, 31.0083434751047)
"45373",218.403296678416,"dp",1064735,c(-82.7735615625431, 31.6904744587556)
"45374",218.403296678416,"dp",1062803,c(-84.3772103698991, 33.4133239554723)
"45375",218.403296678416,"dp",113357,c(-84.3448060825437, 33.4183136895511)
"45376",218.403296678416,"dp",113251,c(-82.4373810159217, 33.8385572092321)
"45481",436.806593356831,"dp",114231,c(-98.4941178673655, 29.2905684353868)
"45553",735.459040327876,"dp",113657,c(-97.4245266749786, 32.2927474016403)
"45559",2241.98572698401,"dp",836,c(-96.1311421189213, 31.9640403083845)
"45577",695.844810284592,"dp",113720,c(-96.0675330423939, 31.7886504866493)
"45625",607.453701939498,"dp",113668,c(-95.5222161972649, 32.2102852458589)
"45661",563.648826841678,"dp",114024,c(-94.0507708179414, 29.795017619361)
"45662",563.648826841678,"dp",113667,c(-95.1686317792319, 32.2219903861242)
"45669",1256.42349548232,"dp",114134,c(-95.648047569892, 29.4885346857556)
"45694",1726.75997173898,"dp",9512,c(-95.1608506478936, 30.8166957709286)
"45947",318.90437438204,"dp",1066525,c(-95.0646945927771, 29.7346235546932)
"45948",318.90437438204,"dp",1067384,c(-95.303969955305, 29.278154298054)
"45949",318.90437438204,"dp",113601,c(-96.2574506153612, 32.5873780446457)
"45950",318.90437438204,"dp",113317,c(-97.010320778124, 33.5571165871428)
"45951",318.90437438204,"dp",1069114,c(-97.8725414760204, 26.6341035738069)
"45952",318.90437438204,"dp",114439,c(-97.0352114802043, 28.0388675559772)
"45953",318.90437438204,"dp",1069337,c(-97.2724802472582, 26.0528865060966)
"45957",318.90437438204,"dp",1064312,c(-101.374420683626, 32.2169382246307)
"45958",318.90437438204,"dp",1065005,c(-102.534268540436, 31.325073422931)
"46018",318.90437438204,"dp",113280,c(-84.998519215181, 33.7043605630286)
"46032",318.90437438204,"dp",1065487,c(-83.2381998923121, 30.6500413281572)
"46033",318.90437438204,"dp",1065465,c(-83.1925074838175, 30.6778794960338)
"46077",849.058301885094,"dp",113990,c(-94.7236714624117, 29.8688915465135)
"46093",711.196175467782,"dp",114030,c(-94.785942808623, 29.8602141358635)
"46094",711.196175467782,"dp",113231,c(-99.2788572253572, 33.9229234011633)
"46120",764.852927038918,"dp",113705,c(-94.9941649914147, 31.9713353977079)
"46122",764.852927038918,"dp",114321,c(-95.5256675414802, 28.8254306862997)
"46140",937.709976485267,"dp",9534,c(-93.9477343698995, 30.0261863361738)
"46141",937.709976485267,"dp",113569,c(-96.9669961522887, 32.7077381002803)
"46143",1171.537451386,"dp",9633,c(-97.3850859261608, 27.5322200351836)
"46470",284.604989415154,"dp",1066327,c(-94.5544664138376, 29.8325543320289)
"46471",284.604989415154,"dp",1067773,c(-95.4243790610512, 28.8973871999992)
"46472",284.604989415154,"dp",1063416,c(-95.0783617375059, 32.9472408769619)
"46473",284.604989415154,"dp",114552,c(-97.6194919503384, 26.8263220429178)
"46479",284.604989415154,"dp",1064653,c(-101.329513076917, 31.8141074945634)
"46480",284.604989415154,"dp",1063285,c(-101.720830408064, 33.0566137076008)
"46481",284.604989415154,"dp",1062117,c(-101.196756720354, 33.9577445212896)
"46585",569.209978830308,"dp",113765,c(-95.5687379985554, 31.4117940202184)
"46586",569.209978830308,"dp",9461,c(-97.4688233848435, 32.8001083786024)
"46587",569.209978830308,"dp",113483,c(-101.824633821487, 33.1286861579277)
"46611",591.692487699481,"dp",113547,c(-95.4419211645955, 32.8668120712609)
"46618",591.692487699481,"dp",9403,c(-84.5826768282398, 34.1845923691816)
"46685",465.725240887801,"dp",113633,c(-94.652361518365, 32.4159657410502)
"47020",258.069758011279,"dp",113568,c(-94.1077313747981, 32.7482847061593)
"47021",258.069758011279,"dp",1065624,c(-94.8625992148328, 30.5198355773965)
"47024",258.069758011279,"dp",1066039,c(-94.0097426291486, 30.0051482974036)
"47025",258.069758011279,"dp",1066752,c(-94.5911023880927, 29.6163726538568)
"47026",258.069758011279,"dp",1065684,c(-95.1931612941269, 30.4429740525383)
"47027",258.069758011279,"dp",113679,c(-95.6556904690976, 32.0839232402064)
"47030",258.069758011279,"dp",1069226,c(-98.1352048235736, 26.3306840426252)
"47031",258.069758011279,"dp",114576,c(-97.4345908660562, 26.4409308570706)
"47039",258.069758011279,"dp",1064847,c(-101.91658494431, 31.5512390283617)
"47040",258.069758011279,"dp",1059928,c(-102.311023646195, 36.0729324832948)
"47113",258.069758011279,"dp",1063685,c(-83.3988077940551, 32.7296813365643)
"47157",516.139516022558,"dp",113690,c(-98.5063536406561, 32.0255580665178)
"47158",516.139516022558,"dp",114609,c(-97.4181769150784, 25.9871192246593)
"47176",1032.27903204512,"dp",9442,c(-95.01454754233, 33.075984042577)
"47189",1848.59406036047,"dp",9604,c(-96.8462659912666, 28.5287131840014)
"47348",324.499614791759,"dp",1066338,c(-98.7715230030014, 29.823636129922)
"47351",324.499614791759,"dp",1062283,c(-101.323314926453, 33.8009714464526)
"47352",324.499614791759,"dp",1060757,c(-101.784524207512, 35.1038226740463)
"47391",324.499614791759,"dp",113729,c(-81.4089071943486, 31.7330098237044)
"47402",648.999229583518,"dp",113783,c(-102.851078752081, 31.2682644755101)
"47439",1642.34588318052,"dp",9648,c(-97.3017096546635, 26.0426707055832)
"47456",844.807670419723,"dp",113793,c(-101.48317815832, 31.168888949433)
"48449",241.867732448956,"dp",1063867,c(-94.3622657811309, 32.5988423934541)
"48450",241.867732448956,"dp",1065020,c(-94.89898993853, 31.2892490050676)
"48460",241.867732448956,"dp",1066023,c(-94.0715234742441, 30.0230694245374)
"48461",241.867732448956,"dp",1067269,c(-94.9485394694359, 29.3384903944082)
"48462",241.867732448956,"dp",1067813,c(-95.4557711324675, 28.8591994585775)
"48463",241.867732448956,"dp",1067572,c(-95.3260157509132, 29.160848726641)
"48464",241.867732448956,"dp",1067564,c(-95.1580904643415, 29.1671806501369)
"48465",241.867732448956,"dp",1067388,c(-95.2168302025186, 29.2742169118238)
"48466",241.867732448956,"dp",1066601,c(-95.2661166464623, 29.6863983768001)
"48467",241.867732448956,"dp",1067153,c(-95.7165973303867, 29.3797237018494)
"48468",241.867732448956,"dp",1067104,c(-96.3494106563864, 29.3999947752384)
"48469",241.867732448956,"dp",1067360,c(-95.8961207387984, 29.2823190984379)
"48470",241.867732448956,"dp",1068023,c(-96.801906853987, 28.5837607865062)
"48471",241.867732448956,"dp",1065810,c(-97.7185152074323, 30.2464124190013)
"48472",241.867732448956,"dp",1065302,c(-95.3550355805691, 30.8595834048607)
"48473",241.867732448956,"dp",1064250,c(-95.1845596881948, 32.3156002945392)
"48476",241.867732448956,"dp",1062905,c(-99.7305284892628, 33.3344647533421)
"48477",241.867732448956,"dp",1068220,c(-99.8067211489631, 28.3600744412611)
"48478",241.867732448956,"dp",1068259,c(-99.5690867356228, 28.2884256055343)
"48480",241.867732448956,"dp",1068154,c(-97.2180836735072, 28.4558603909901)
"48481",241.867732448956,"dp",114554,c(-97.4803635383698, 26.7791313764692)
"48497",241.867732448956,"dp",1064891,c(-101.686941240058, 31.5078475160106)
"48498",241.867732448956,"dp",1064798,c(-102.318403458439, 31.6226693681369)
"48499",241.867732448956,"dp",113445,c(-102.088385189698, 33.215393377912)
"48500",241.867732448956,"dp",1062176,c(-101.301987046114, 33.9117310575191)
"48501",241.867732448956,"dp",1062078,c(-100.758904210613, 33.9923739000707)
"48502",241.867732448956,"dp",1061861,c(-101.196373237663, 34.1695429031262)
"48503",241.867732448956,"dp",1059736,c(-102.784178858976, 36.4208984340005)
"48701",241.867732448956,"dp",1062528,c(-85.060844070605, 33.5952508193518)
"48764",241.867732448956,"dp",1065343,c(-84.8439132634559, 30.8186711526953)
"48765",241.867732448956,"dp",1065476,c(-83.260468642973, 30.6653494220736)
"48767",241.867732448956,"dp",1064446,c(-82.8982291097953, 32.0910533427908)
"48768",241.867732448956,"dp",1064739,c(-83.599449505056, 31.6890297100143)
"48769",241.867732448956,"dp",113365,c(-83.8333873236229, 33.400035834333)
"48770",241.867732448956,"dp",113462,c(-84.0325084811646, 33.2027116945159)
"48771",241.867732448956,"dp",1062468,c(-84.91809040948, 33.6437881343186)
"48772",241.867732448956,"dp",1062247,c(-83.7685341579016, 33.8331572378564)
"48773",241.867732448956,"dp",1062469,c(-83.583343232051, 33.6451437010388)
"48937",483.735464897913,"dp",113873,c(-94.8890684386861, 30.417418944401)
"48938",483.735464897913,"dp",114292,c(-95.239308530929, 29.0727368898249)
"48939",483.735464897913,"dp",1067414,c(-95.8862572072682, 29.260884199674)
"48940",483.735464897913,"dp",113886,c(-97.5943872114075, 30.2927826108561)
"48941",483.735464897913,"dp",113788,c(-96.4758395485548, 31.1994783826596)
"49027",1060.66017177982,"dp",9524,c(-97.8941681161296, 30.4025835151962)
"49053",576.281181368956,"dp",113248,c(-102.456064826161, 33.8477340392001)
"49081",853.814968245462,"dp",9482,c(-96.6478449125904, 32.2584792100446)
"49189",371.079506305589,"dp",1067556,c(-95.376555202253, 29.1729551860011)
"49190",371.079506305589,"dp",1067186,c(-95.4790431808654, 29.3692002233633)
"49193",371.079506305589,"dp",1059889,c(-101.643750387254, 36.1412637478378)
"49249",742.159012611179,"dp",9447,c(-83.7808992451228, 33.0466342394432)
"49399",301.496268633627,"dp",113423,c(-94.3702609493198, 33.2443686165572)
"49401",301.496268633627,"dp",114076,c(-94.1732221919701, 29.6754156109055)
"49402",301.496268633627,"dp",113559,c(-98.0317492200326, 32.8298104507194)
"49403",301.496268633627,"dp",1068969,c(-97.8540629612549, 27.0334339095472)
"49407",301.496268633627,"dp",1062401,c(-101.007775558608, 33.7058811164878)
"49475",964.209520799292,"dp",114549,c(-97.4750036989036, 26.9090606629645)
"54300",108.16653826392,"dp",1063007,c(-94.357601561429, 33.2585753125135)
"54301",108.16653826392,"dp",1062617,c(-94.1008019317611, 33.53060723138)
"54302",108.16653826392,"dp",1062680,c(-94.1687407954114, 33.4894006785451)
"54303",108.16653826392,"dp",1062593,c(-94.084356767076, 33.558891309362)
"54309",108.16653826392,"dp",1062671,c(-94.9887561018369, 33.4981583530141)
"54310",108.16653826392,"dp",1062495,c(-94.5111061151939, 33.624217139795)
"54312",108.16653826392,"dp",1062557,c(-94.4517866938799, 33.5775838609781)
"54313",108.16653826392,"dp",1063103,c(-94.7194888256235, 33.1883533891239)
"54314",108.16653826392,"dp",1063402,c(-94.3261292261938, 32.9647963578093)
"54317",108.16653826392,"dp",1064876,c(-94.7014339254581, 31.5182639760715)
"54318",108.16653826392,"dp",1065935,c(-94.7627599422462, 30.0776086895221)
"54319",108.16653826392,"dp",1065825,c(-94.7463326139653, 30.2229040382476)
"54320",108.16653826392,"dp",1065439,c(-94.6785721143571, 30.7074656315234)
"54321",108.16653826392,"dp",1065469,c(-94.4261513219236, 30.6682567559605)
"54322",108.16653826392,"dp",1065452,c(-94.0722859805243, 30.6944004654368)
"54323",108.16653826392,"dp",1065754,c(-94.3285549771669, 30.330399587343)
"54324",108.16653826392,"dp",1065911,c(-94.2383518219567, 30.1049831108892)
"54325",108.16653826392,"dp",1065777,c(-94.1841960396626, 30.2887471244028)
"54326",108.16653826392,"dp",1065875,c(-94.0255144695747, 30.1471528295516)
"54334",108.16653826392,"dp",1065955,c(-93.9959863023988, 30.0602092772115)
"54335",108.16653826392,"dp",1066816,c(-94.3548547551801, 29.5805571541955)
"54336",108.16653826392,"dp",1066916,c(-94.4793751520976, 29.5394308651796)
"54337",108.16653826392,"dp",1066731,c(-94.4091933606174, 29.6352168149087)
"54338",108.16653826392,"dp",1066127,c(-94.4591263742139, 29.9589743059952)
"54339",108.16653826392,"dp",1066412,c(-94.7747816786863, 29.7910713149287)
"54340",108.16653826392,"dp",114313,c(-95.3357901004224, 28.9243959750799)
"54341",108.16653826392,"dp",1067851,c(-95.5656701370307, 28.8024796931777)
"54342",108.16653826392,"dp",1067801,c(-95.4024759566767, 28.8677386370948)
"54343",108.16653826392,"dp",1067595,c(-95.4912834132571, 29.1351420090679)
"54344",108.16653826392,"dp",1067597,c(-95.317151058019, 29.1369167312872)
"54345",108.16653826392,"dp",1067705,c(-95.3529353439729, 29.0158521376861)
"54346",108.16653826392,"dp",1067700,c(-95.3265285475344, 29.0192856454973)
"54347",108.16653826392,"dp",1066071,c(-95.7746637443046, 29.9878915763268)
"54348",108.16653826392,"dp",1067926,c(-95.8067023853737, 28.681861009682)
"54349",108.16653826392,"dp",1068006,c(-96.6145755596307, 28.5957513092389)
"54350",108.16653826392,"dp",1068012,c(-96.7881728227424, 28.595176085203)
"54351",108.16653826392,"dp",1066966,c(-97.6258907603501, 29.500498453882)
"54352",108.16653826392,"dp",1066983,c(-96.4497047572805, 29.479892947914)
"54353",108.16653826392,"dp",1066960,c(-96.5215141206453, 29.503169455413)
"54354",108.16653826392,"dp",1066402,c(-96.7069369197507, 29.7990620240165)
"54355",108.16653826392,"dp",1065629,c(-96.7788354651364, 30.5115059766287)
"54356",108.16653826392,"dp",1066049,c(-97.117281235093, 29.9920385403065)
"54357",108.16653826392,"dp",1065188,c(-97.1508448887223, 31.0331583724671)
"54358",108.16653826392,"dp",1064946,c(-96.7000565268252, 31.402835686202)
"54359",108.16653826392,"dp",1065008,c(-96.5065226229035, 31.3134440873836)
"54360",108.16653826392,"dp",1065303,c(-96.2047707955158, 30.8686799710097)
"54361",108.16653826392,"dp",1065495,c(-95.5780486015551, 30.6483424106558)
"54362",108.16653826392,"dp",1065474,c(-95.5616569460826, 30.6676057272067)
"54363",108.16653826392,"dp",1065662,c(-95.6676586963251, 30.4695770494231)
